DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,BORE_OIL_VOL,AVG_WHP_P,AVG_ANNULUS_PRESS,ANNULUS_FILLED,WINDOW,TRUE_LABEL,DRIFT_ONSET,INJECTED_FEATURES
2008-10-16,238.3463020833333,105.97455583333333,162.307333125,2825.29,76.03896895833333,12.152049166666666,0,baseline,No Drift,0,
2008-10-17,238.30563458333333,105.97449354166666,162.27343208333335,2832.05,76.0322025,12.133439583333333,0,baseline,No Drift,0,
2008-10-19,239.87608770833333,105.97497625,162.70971625,2714.13,77.16637145833333,11.931184166666666,0,baseline,No Drift,0,
2008-10-20,240.73732125,105.950405625,162.29149645833334,2664.34,78.44582479166667,11.454209583333334,0,baseline,No Drift,0,
2008-10-21,241.078084375,105.95144395833331,162.369966875,2653.43,78.7081175,11.499521458333334,0,baseline,No Drift,0,
2008-10-22,234.77111125,106.04596270833332,162.71719229166666,3420.75,72.05391895833333,11.306384166666666,0,baseline,No Drift,0,
2008-10-23,235.27562416666663,106.06097875,162.78418125,3363.1,72.49144291666667,13.267788333333334,0,baseline,No Drift,0,
2008-10-24,234.73080041666665,106.0742625,162.8944075,3426.21,71.83639291666667,13.411805625,0,baseline,No Drift,0,
2008-10-25,234.08971666666667,106.0937825,163.02857854166666,3524.62,71.061138125,13.522130625,0,baseline,No Drift,0,
2008-10-26,233.6646376,106.1120796,163.3810564,3836.99,70.2835812,13.8119036,0,baseline,No Drift,0,
2008-10-27,233.8668883333333,106.11848291666666,163.46048541666667,3622.02,70.40640291666666,13.814361458333334,0,baseline,No Drift,0,
2008-10-28,234.18498979166668,106.120993125,163.44717958333334,3728.48,70.73781020833333,13.825061041666666,0,baseline,No Drift,0,
2008-10-29,238.97831062013228,106.0658236487074,163.85155543674168,2822.93,75.12675518339063,12.463042595323367,0,baseline,No Drift,0,
2008-10-30,235.70808875,106.08818125,163.24340875,3471.47,72.46468,12.929805,0,baseline,No Drift,0,
2008-10-31,234.4941129166667,106.09679229166667,163.19841104166667,3515.61,71.295701875,13.601027083333332,0,baseline,No Drift,0,
2008-11-01,238.2832305888889,106.05314484444445,164.1524548111111,2758.29,74.13077577777777,12.41441461111111,0,baseline,No Drift,0,
2008-11-02,230.6170002083333,106.13394916666668,164.81950104166663,4443.46,65.79749916666667,12.81342625,0,baseline,No Drift,0,
2008-11-03,224.533323125,106.257124375,166.69042,4938.78,57.842903125,14.774941875,0,baseline,No Drift,0,
2008-11-04,223.53044791666667,106.29061354166669,167.20476083333332,5124.32,56.325687083333335,14.916837708333333,0,baseline,No Drift,0,
2008-11-05,222.953465625,106.30861708333332,166.99244666666667,5188.07,55.96101895833333,14.813370833333334,0,baseline,No Drift,0,
2008-11-06,222.611678125,106.31774604166668,166.77601333333334,5204.11,55.835664791666666,14.60294875,0,baseline,No Drift,0,
2008-11-07,221.626248125,106.34246770833332,167.3518489583333,5136.25,54.27439916666667,14.582423541666667,0,baseline,No Drift,0,
2008-11-08,221.6582077083333,106.35323666666666,167.337045625,5141.34,54.32116208333333,14.6380975,0,baseline,No Drift,0,
2008-11-09,221.99676,106.36096479166666,167.26259833333333,5114.03,54.734161666666665,14.695939791666667,0,baseline,No Drift,0,
2008-11-10,222.58290208333327,106.363385625,167.05833458333333,5059.68,55.5245675,14.718227083333334,0,baseline,No Drift,0,
2008-11-11,222.714530625,106.371053125,167.157776875,5076.6,55.55675375,14.753438333333332,0,baseline,No Drift,0,
2008-11-12,222.860335625,106.37847229166668,167.56354770833337,5065.13,55.296787916666666,14.906354583333334,0,baseline,No Drift,0,
2008-11-13,222.986868125,106.38521541666668,167.35852875,5083.98,55.628339375,14.914940416666669,0,baseline,No Drift,0,
2008-11-14,223.1566533333333,106.39283895833331,167.36937729166667,5106.19,55.787276041666665,14.876185416666669,0,baseline,No Drift,0,
2008-11-15,223.43049416666668,106.39818395833332,167.46272166666665,5097.33,55.9677725,14.889749791666668,0,baseline,No Drift,0,
2008-11-16,223.44530458333327,106.40116229166668,167.57908625,5082.14,55.866218333333336,14.895467083333331,0,baseline,No Drift,0,
2008-11-17,223.51687361702128,106.40634638297873,167.4069155319149,5076.81,56.10995808510639,14.892234042553191,0,baseline,No Drift,0,
2008-11-18,223.4282125,106.40757333333332,167.47253541666666,5074.4,55.955677083333335,14.814990416666667,0,baseline,No Drift,0,
2008-11-19,221.75460979166667,106.413870625,167.89544208333334,5223.41,53.85916770833333,14.724745208333331,0,baseline,No Drift,0,
2008-11-20,222.21034366492145,106.41829507853404,167.6297907853403,5116.54,54.58055287958115,14.72651329842932,0,baseline,No Drift,0,
2008-11-22,223.6400175,106.42260520833334,167.58952083333332,5033.51,56.05049666666667,14.862992708333334,0,baseline,No Drift,0,
2008-11-23,226.08429458333333,106.39494833333332,166.52438166666667,4831.15,59.55991291666667,14.880935416666668,0,baseline,No Drift,0,
2008-11-24,224.08189729166668,106.40951479166668,167.12956041666666,4971.19,56.952336875,14.849335416666667,0,baseline,No Drift,0,
2008-11-25,223.72017854166663,106.43234145833334,167.69767291666668,5062.55,56.022505625,14.993682291666667,0,baseline,No Drift,0,
2008-11-26,223.32468166666663,106.45304083333332,168.210429375,5145.94,55.114252291666666,15.097283541666666,0,baseline,No Drift,0,
2008-11-27,223.08282416666663,106.47122979166669,168.49834708333333,5200.4,54.58447708333333,15.064492083333333,0,baseline,No Drift,0,
2008-11-28,243.63108583333332,106.2561225,165.05224875,2897.09,78.57883708333334,13.058626875,0,baseline,No Drift,0,
2008-11-29,230.67535895833333,106.38869,168.031670625,4853.4,62.64368833333333,13.89156125,0,baseline,No Drift,0,
2008-11-30,225.87569645833327,106.49643208333332,169.78326291666667,5255.58,56.092433541666665,15.566688333333332,0,normal,No Drift,0,
2008-12-01,228.74051166666663,106.48630104166666,169.39926125,5095.38,59.34125041666667,15.388943125,0,normal,No Drift,0,
2008-12-02,228.336899375,106.504850625,170.561480625,5276.15,57.77541875,15.295461458333332,0,normal,No Drift,0,
2008-12-03,227.37330208333333,106.53637375,170.583868125,5333.02,56.78943395833333,15.861996875,0,normal,No Drift,0,
2008-12-04,227.92173291666663,106.54481145833331,170.23505229166668,5434.56,57.686680625,15.725812083333333,0,normal,No Drift,0,
2008-12-05,230.110725625,106.535734375,169.731026875,5209.39,60.37969875,15.633798958333331,0,normal,No Drift,0,
2008-12-06,230.2577833333333,106.545700625,170.741385625,5292.17,59.516397708333336,16.012720416666667,0,normal,No Drift,0,
2008-12-07,231.711970625,106.54102875,171.289665625,5322.5,60.422305,16.192268333333335,0,normal,No Drift,0,
2008-12-08,233.12659875,106.53304979166668,171.11424875,5241.8,62.01235,16.253213125,0,normal,No Drift,0,
2008-12-09,233.02681979166667,106.52931104166667,171.34215166666667,5277.55,61.684668125,16.273944375,0,normal,No Drift,0,
2008-12-10,233.361205,106.53616354166668,171.49156541666667,5286.4,61.86963958333333,16.309189583333332,0,normal,No Drift,0,
2008-12-11,235.81893104166667,106.51648979166669,170.84895645833333,5126.1,64.96997458333334,16.175184583333333,0,normal,No Drift,0,
2008-12-12,234.93919604166663,106.52965770833332,171.16689416666668,5239.81,63.772301875,16.247700833333333,0,normal,No Drift,0,
2008-12-13,235.414190625,106.53685895833334,171.40927583333334,5281.86,64.00491479166666,16.137771458333333,0,normal,No Drift,0,
2008-12-14,236.03564166666663,106.54536354166666,171.78670520833333,5302.74,64.24893645833333,16.293762291666667,0,normal,No Drift,0,
2008-12-15,236.53373166666665,106.55050854166667,172.04631895833333,5270.91,64.48741270833334,16.504201041666665,0,normal,No Drift,0,
2008-12-16,236.9656475,106.56011916666668,172.45464708333333,5300.99,64.51100041666666,16.595259791666667,0,normal,No Drift,0,
2008-12-17,237.5383025,106.56701458333332,173.02270083333335,5338.2,64.51560166666667,16.812111875,0,normal,No Drift,0,
2008-12-18,238.352396875,106.57417375,173.41556958333334,5377.18,64.93682729166666,16.909776666666666,0,normal,No Drift,0,
2008-12-19,238.97259770833327,106.58039416666666,173.8108425,5386.94,65.16175520833333,17.095203541666667,0,normal,No Drift,0,
2008-12-20,239.684515,106.586269375,174.40121166666663,5417.44,65.28330333333334,17.098882708333335,0,normal,No Drift,0,
2008-12-21,240.38795145833333,106.5920975,174.619425625,5472.22,65.76852583333333,17.2722975,0,normal,No Drift,0,
2008-12-22,241.1169275,106.597590625,175.33584333333334,5497.25,65.78108416666667,17.516955,0,normal,No Drift,0,
2008-12-23,241.97611104166663,106.60246145833334,175.56070916666667,5513.05,66.415401875,17.729539166666665,0,normal,No Drift,0,
2008-12-24,243.00381354166663,106.60279354166668,175.97946541666667,5508.26,67.024348125,17.916402291666667,0,normal,No Drift,0,
2008-12-25,243.919200625,106.60498833333334,175.83594979166668,5491.41,68.08325083333334,17.93088291666667,0,normal,No Drift,0,
2008-12-26,244.82148895833333,106.60628,176.184530625,5497.48,68.63695833333334,18.018821041666666,0,normal,No Drift,0,
2008-12-27,245.5719855319149,106.60867914893618,176.9234555319149,5571.07,68.64853,18.146167446808512,0,normal,No Drift,0,
2008-12-28,246.5613345833333,106.60944083333334,177.01476666666667,5495.65,69.54656791666666,18.182945208333333,0,normal,No Drift,0,
2008-12-29,247.3247808333333,106.611595,177.29841604166666,5507.18,70.02636479166667,18.16295333333333,0,normal,No Drift,0,
2008-12-30,248.07791229166668,106.6145125,177.69802375,5527.55,70.37988854166667,18.40508145833333,0,normal,No Drift,0,
2008-12-31,248.82555125,106.61786645833334,178.38771708333334,5547.46,70.43783416666666,18.648226041666668,0,normal,No Drift,0,
2009-01-01,249.7711008333333,106.61657875,178.753361875,5556.56,71.01773895833334,18.624548541666663,0,normal,No Drift,0,
2009-01-02,250.67662,106.61701854166668,178.9673175,5555.73,71.7093025,18.665138541666668,0,normal,No Drift,0,
2009-01-03,250.93640104166667,106.61393875,179.16698270833334,5727.05,71.76941833333333,18.631816666666666,0,normal,No Drift,0,
2009-01-04,250.57631458333333,106.60773145833332,179.27381833333334,5589.89,71.30249625,18.598661875,0,normal,No Drift,0,
2009-01-05,250.81548354166668,106.62075833333331,179.77017270833332,5629.04,71.04531083333333,18.75725645833333,0,normal,No Drift,0,
2009-01-06,250.89397139329807,106.34191102292768,172.9588668067687,4672.3,77.93510458652936,16.305090705604865,0,normal,No Drift,0,
2009-01-13,257.5556133333333,105.57433902849137,174.8162925,5110.2,82.73932083333334,18.665679166666667,0,normal,No Drift,0,
2009-01-14,260.66704854166665,106.5756725,179.30730208333333,5267.76,81.35974645833333,19.09767270833333,0,normal,No Drift,0,
2009-01-15,261.6685929166667,106.57391625,178.82516916666663,4526.49,82.84342375,18.836766666666666,0,normal,No Drift,0,
2009-01-16,262.386665625,106.57569604166666,178.87499854166666,4385.0,83.51166708333334,18.569974791666667,0,normal,No Drift,0,
2009-01-17,264.15938208333336,106.565234375,178.68652770833333,4234.92,85.472854375,18.474474375,0,normal,No Drift,0,
2009-01-18,263.9414291666667,106.58035645833333,179.303706875,4352.4,84.63772229166666,18.725196875,0,normal,No Drift,0,
2009-01-19,264.0293760416667,106.59423,179.76499875,4426.35,84.26437729166666,19.033422708333333,0,normal,No Drift,0,
2009-01-20,265.177344375,106.59033333333332,179.62649770833335,4298.53,85.55084666666667,19.032745833333333,0,normal,No Drift,0,
2009-01-21,266.66322357157634,106.58113589384864,179.59620197455928,4123.6,87.06702159701709,18.634604070266523,0,normal,No Drift,0,
2009-01-22,266.4234652273422,106.57778075898972,180.2543570709094,4350.84,86.16910815643278,17.2128411523773,0,normal,No Drift,0,
2009-01-23,265.4564683333333,106.599499375,180.73002625,4499.42,84.72644208333334,18.87931958333333,0,normal,No Drift,0,
2009-01-24,266.077468125,106.604959375,180.89293958333332,4473.36,85.18452854166667,19.102802083333334,0,normal,No Drift,0,
2009-01-25,266.5833997916667,106.61625958333332,181.09988020833333,4494.66,85.48351958333333,19.040041666666667,0,normal,No Drift,0,
2009-01-26,267.3801697916667,106.61803479166667,181.1429308333333,4425.1,86.23723895833334,18.942094375,0,normal,No Drift,0,
2009-01-27,267.9319341666667,106.618634375,181.29585083333333,4425.36,86.63608333333333,19.03645125,0,normal,No Drift,0,
2009-01-28,267.25565416666666,106.63501583333333,182.53541375,4967.11,84.72024041666667,19.387636041666667,0,normal,No Drift,0,
2009-01-29,264.551729375,106.6653375,183.9280314583333,5586.1,80.62369791666667,19.54848458333333,0,normal,No Drift,0,
2009-01-30,267.989546875,106.60912041666668,181.24213229166668,4398.31,86.74741458333334,18.767977916666663,0,normal,No Drift,0,
2009-01-31,268.4143110416667,106.610670625,181.47966520833333,4388.45,86.93464583333333,18.77945645833333,0,normal,No Drift,0,
2009-02-01,267.33271270833336,106.638704375,182.77218625,5224.6,84.56052645833333,19.155595,0,normal,No Drift,0,
2009-02-02,268.744796875,106.61759958333332,181.90845604166665,4401.95,86.83634083333334,18.96186395833333,0,normal,No Drift,0,
2009-02-03,269.1769704166667,106.62001083333334,182.01064458333332,4422.08,87.16632583333333,18.941281666666665,0,normal,No Drift,0,
2009-02-04,266.8067208333333,106.67726354166666,184.2470258333333,5437.81,82.559695,19.51806583333333,0,normal,No Drift,0,
2009-02-05,269.25242729166666,106.619955625,182.49210416666668,4487.91,86.760323125,19.33716,0,normal,No Drift,0,
2009-02-06,269.52175854166666,106.62317,182.586486875,4430.31,86.93527166666667,19.37426333333333,0,normal,No Drift,0,
2009-02-08,270.9408675486827,106.62772276059565,183.48861243986252,4189.32,87.45225510882015,18.688647067583048,0,normal,No Drift,0,
2009-02-09,274.4704814583333,106.57967458333331,182.1279258333333,4258.6,92.342555625,19.25397770833333,0,normal,No Drift,0,
2009-02-10,271.88419625,106.62178270833331,183.29868854166668,4393.0,88.58550770833334,19.933636666666665,0,normal,No Drift,0,
2009-02-11,272.01378604166666,106.63133270833332,183.57184375,4431.4,88.44194229166666,19.97042625,0,normal,No Drift,0,
2009-02-12,272.42483354166666,106.635975,183.78377291666663,4498.08,88.641060625,19.905806875,0,normal,No Drift,0,
2009-02-13,275.6621795693273,106.59115444344091,183.41044946562272,3944.99,92.25173010370456,17.638711721204544,0,normal,No Drift,0,
2009-02-14,273.9139702083333,106.62537645833332,183.43933291666667,4330.62,90.47463729166668,19.818164166666666,0,normal,No Drift,0,
2009-02-15,275.19998458333333,106.6079675,183.24888104166664,4221.09,91.95110354166668,19.862218125,0,normal,No Drift,0,
2009-02-16,276.1180093506972,106.61151289101024,184.02562278151743,4056.66,92.09238656917977,18.465587696000338,0,normal,No Drift,0,
2009-02-17,274.27456291666664,106.65058458333333,184.59115375,4479.41,89.68340916666666,20.212715,0,normal,No Drift,0,
2009-02-18,275.1256779166667,106.64525125,184.601899375,4436.07,90.52377854166669,20.451759791666667,0,normal,No Drift,0,
2009-02-19,275.6200377083333,106.64585125,184.78908791666663,4434.21,90.83094979166668,20.38227291666667,0,normal,No Drift,0,
2009-02-20,275.9899491666667,106.65083520833332,184.885495625,4439.64,91.10445354166669,20.32528083333333,0,normal,No Drift,0,
2009-02-21,283.52500375,106.52301729166666,182.57125,3876.08,100.95375375,17.112871666666667,0,normal,No Drift,0,
2009-02-22,277.31246458333334,106.66158229166666,185.646540625,4535.89,91.66592395833334,20.29568083333333,0,normal,No Drift,0,
2009-02-23,277.7057179166667,106.665660625,185.8501633333333,4498.48,91.85555458333332,20.515535,0,normal,No Drift,0,
2009-02-24,278.00158166666665,106.67012895833334,185.92467395833333,4487.34,92.07690770833334,20.34222645833333,0,normal,No Drift,0,
2009-02-25,281.6337727749591,106.61858007924091,184.84501200257276,4036.23,96.78876077238635,18.06503965779091,0,normal,No Drift,0,
2009-02-26,279.8677714583333,106.67019020833334,186.11449895833331,4421.95,93.7532725,18.232191041666667,0,normal,No Drift,0,
2009-02-27,280.48314416666665,106.66895270833334,186.16745333333333,4359.66,94.31569083333332,18.98379145833333,0,normal,No Drift,0,
2009-02-28,280.6836202083333,106.67747895833334,186.158039375,4433.4,94.52558083333334,19.028836666666667,0,normal,No Drift,0,
2009-03-01,280.73606229166666,106.689503125,186.47206333333327,4448.63,94.26399895833332,19.07511833333333,0,normal,No Drift,0,
2009-03-02,280.4194279166667,106.70911729166669,187.37507520833333,4592.63,93.04435270833334,19.400562291666667,0,normal,No Drift,0,
2009-03-03,280.91360957446807,106.71272425531916,187.2494429787234,4638.29,93.66416659574467,19.34724319148936,0,normal,No Drift,0,
2009-03-04,281.55801104166665,106.70446020833332,186.9978425,4474.26,94.56016854166668,18.931656666666665,0,normal,No Drift,0,
2009-03-06,286.41577875,106.63206375,185.96108875,4366.16,100.45469,16.154228541666665,0,normal,No Drift,0,
2009-03-07,293.2301695833333,106.48853020833332,182.22901729166668,3360.6,111.00115229166668,15.541030833333334,0,normal,No Drift,0,
2009-03-08,286.8739454166667,106.58021958333332,185.46002354166663,4021.37,101.413921875,16.072182916666666,0,normal,No Drift,0,
2009-03-10,277.64193122497056,106.7736311425206,190.5868161366313,4692.91,87.05511508833922,13.63982332155477,0,normal,No Drift,0,
2009-03-11,283.71534940371487,106.62386692102554,185.79603417473615,5414.32,97.91931522897872,14.40313213927234,0,normal,No Drift,0,
2009-03-12,276.29492270833333,106.69349729166667,186.98199125,4870.32,89.31293145833334,15.757559583333334,0,normal,No Drift,0,
2009-03-18,270.1174755909107,106.48097998437788,181.08985328641427,3449.39,89.02762230449646,8.218780071774171,0,normal,No Drift,0,
2009-03-19,265.69282541666666,106.57566041666666,180.5442852083333,4321.87,85.14854020833333,12.556840208333334,0,normal,No Drift,0,
2009-03-20,261.6060149332626,105.8675077322761,179.01574391950146,4217.85,82.59027101376111,12.981948753514883,0,normal,No Drift,0,
2009-03-21,259.885720273842,106.5462851755951,180.4818394648632,4440.66,79.40388080897887,13.262976866629588,0,normal,No Drift,0,
2009-03-22,258.14296229166666,106.52071145833334,179.6368375,4437.68,78.50612479166666,12.982296875,0,normal,No Drift,0,
2009-03-23,256.3136235416667,106.49422041666666,178.76839416666667,4418.22,77.545229375,12.642715208333334,0,normal,No Drift,0,
2009-03-24,254.47638270833332,106.46966520833334,177.822225,4353.47,76.65415770833333,12.309868958333333,0,normal,No Drift,0,
2009-03-31,253.87248979166668,106.477519375,179.59220645833332,4922.0,74.28028333333333,7.990839583333333,0,normal,No Drift,0,
2009-04-01,250.43743729166667,106.53577083333332,180.44018770833333,5287.84,69.99724958333333,11.056231666666667,0,normal,No Drift,0,
2009-04-02,249.5883289583333,106.545929375,179.75214333333332,5144.72,69.836185625,11.700528958333331,0,normal,No Drift,0,
2009-04-03,250.84476416666664,106.51257854166668,178.11269125,4733.54,72.73207291666667,11.830911041666669,0,normal,No Drift,0,
2009-04-04,251.4146839583333,106.48407645833332,177.241015,4497.69,74.17366895833334,11.846784583333331,0,normal,No Drift,0,
2009-04-05,250.84163729166667,106.47755,177.17652333333334,4536.0,73.66511395833334,11.769502291666669,0,normal,No Drift,0,
2009-04-06,245.27734854166667,106.54822041666668,179.83768833333335,5544.62,65.43966020833334,11.906153541666669,0,normal,No Drift,0,
2009-04-07,242.58106041666667,106.56921354166668,179.672674375,5677.96,62.90838604166667,11.696584166666666,0,normal,No Drift,0,
2009-04-08,243.59511395833331,106.53072375,177.3544675,5143.67,66.24064645833333,11.483689375,0,normal,No Drift,0,
2009-04-09,243.26043583333333,106.51179104166668,176.69465875,5237.66,66.56577708333333,11.395114166666668,0,normal,No Drift,0,
2009-04-10,239.1657291666667,106.55470104166666,177.947016875,5605.38,61.21871229166667,11.271485416666666,0,normal,No Drift,0,
2009-04-11,237.07655104166668,106.56127416666666,177.457418125,5595.21,59.619132916666665,11.160626458333333,0,normal,No Drift,0,
2009-04-12,235.702943125,106.55613208333334,176.49756708333334,5377.85,59.20537604166667,11.080601458333334,0,normal,No Drift,0,
2009-04-13,235.738995625,106.53200604166666,174.93410395833334,4985.07,60.80489166666667,10.939587291666667,0,normal,No Drift,0,
2009-04-14,234.74632416666665,106.53378416666666,174.35466666666667,4997.55,60.3916575,10.788560833333332,0,normal,No Drift,0,
2009-04-15,232.9787095833333,106.54656166666666,174.44937979166667,5316.56,58.52932979166667,10.661915625,0,normal,No Drift,0,
2009-04-16,233.30481479166667,106.52364666666666,173.022011875,5112.74,60.28280291666667,10.55999875,0,normal,No Drift,0,
2009-04-17,233.17190395833333,106.50559041666666,172.2519425,4838.54,60.91996145833333,10.400536666666667,0,normal,No Drift,0,
2009-04-18,230.50537416666663,106.52798270833334,172.93025416666666,5271.47,57.57512,10.296470833333334,0,normal,No Drift,0,
2009-04-19,226.60932,106.56588083333334,174.081346875,5613.54,52.527973125,10.25916625,0,normal,No Drift,0,
2009-04-20,228.9865795833333,106.52590145833334,171.46656208333334,4906.23,57.5200175,10.307663541666669,0,normal,No Drift,0,
2009-04-21,228.74101770833332,106.50806541666668,170.31029520833334,4845.36,58.4307225,14.144421666666666,0,normal,No Drift,0,
2009-04-22,235.19169480866265,106.42397203921408,169.41185426111306,4018.17,65.77984054754957,16.541144788292836,0,normal,No Drift,0,
2009-04-23,228.1115977083333,106.48951145833334,169.5863325,4752.83,58.52526520833333,17.371474583333335,0,normal,No Drift,0,
2009-04-24,226.9841302083333,106.49083625,169.29107020833334,4789.55,57.69306,17.260494583333333,0,normal,No Drift,0,
2009-04-25,225.858081875,106.494035,169.23991791666666,4813.6,56.61816395833333,17.236916041666667,0,normal,No Drift,0,
2009-04-26,224.6972964583333,106.49634375,168.98473375,4855.76,55.71256270833333,17.15129,0,normal,No Drift,0,
2009-04-27,223.7666039583333,106.49828166666668,168.84817,4871.19,54.91843395833333,17.026956041666665,0,normal,No Drift,0,
2009-04-28,223.47162978723404,106.5010325531915,168.81954957446808,4882.81,54.65208021276596,17.09417063829787,0,normal,No Drift,0,
2009-04-29,223.28529145833332,106.50539333333332,168.66013833333332,4842.11,54.625153125,17.010604791666665,0,normal,No Drift,0,
2009-04-30,223.2602378723404,106.51153765957449,168.59755914893617,4860.46,54.662678723404255,16.964277659574467,0,normal,No Drift,0,
2009-05-01,223.34848541666668,106.51932833333332,168.546395,4860.67,54.802090416666665,16.892610416666667,0,normal,No Drift,0,
2009-05-02,223.71121083333333,106.52275270833331,168.648363125,4814.28,55.06284770833334,16.978189166666667,0,normal,No Drift,0,
2009-05-03,223.82585625,106.52805833333332,168.782360625,4812.61,55.043495625,17.016915833333332,0,normal,No Drift,0,
2009-05-06,232.68071485948775,106.3756884212782,169.47994797813632,3551.6,63.20076688135148,11.725898116575008,0,normal,No Drift,0,
2009-05-07,229.4480564045813,106.50809479735732,168.72791087009662,4446.68,60.72014553448469,16.077234904719568,0,normal,No Drift,0,
2009-05-08,226.76056979166663,106.54140875,169.23736083333333,4815.42,57.523208958333335,16.944669166666667,0,normal,No Drift,0,
2009-05-09,226.2717414583333,106.556080625,169.68752479166668,4805.75,56.58421666666667,17.264865416666666,0,normal,No Drift,0,
2009-05-10,226.442805,106.57005520833332,170.38151083333332,4892.7,56.06129416666667,17.515511666666665,0,normal,No Drift,0,
2009-05-11,227.9534795833333,106.56316041666666,170.03418041666666,4810.91,57.91929916666667,17.643967291666666,0,normal,No Drift,0,
2009-05-12,228.7385045833333,106.562703125,170.05658166666666,4771.11,58.68192291666666,17.773661875,0,normal,No Drift,0,
2009-05-13,230.26194,106.55695729166666,170.66565229166667,4684.63,59.596287708333335,18.019950416666667,0,normal,No Drift,0,
2009-05-14,230.69231666666667,106.559658125,170.924504375,4712.31,59.767812291666665,18.082226666666667,0,normal,No Drift,0,
2009-05-15,231.12752,106.56862625,170.93984604166667,4733.92,60.187673958333335,17.879262291666667,0,normal,No Drift,0,
2009-05-16,231.60853416666663,106.57616708333332,171.09561229166667,4741.22,60.512921875,17.81722375,0,normal,No Drift,0,
2009-05-17,232.09618354166668,106.58217583333334,171.356923125,4745.17,60.73926041666667,17.783757708333333,0,normal,No Drift,0,
2009-05-18,232.57898229166668,106.587760625,171.67572354166666,5227.04,60.90325875,17.882115833333334,0,normal,No Drift,0,
2009-05-19,233.02539083333332,106.592858125,171.84825979166666,5013.35,61.17713104166667,17.96802625,0,normal,No Drift,0,
2009-05-20,233.545545,106.59676625,172.11718854166668,5010.5,61.42835645833333,18.08868625,0,normal,No Drift,0,
2009-05-21,234.0770939583333,106.60183708333334,172.481138125,5030.59,61.595955833333335,18.19577,0,normal,No Drift,0,
2009-05-22,234.67127125,106.60595020833334,173.00148458333334,5037.15,61.66978666666667,18.29088020833333,0,normal,No Drift,0,
2009-05-23,237.00679770833327,106.58850125,172.35460083333334,4796.2,64.652196875,18.332516666666667,0,normal,No Drift,0,
2009-05-24,237.8838739583333,106.58377916666667,172.40742416666666,4763.66,65.47644979166667,18.27846333333333,0,normal,No Drift,0,
2009-05-25,237.76289979166663,106.59628625,172.87675020833333,4851.33,64.88614958333334,18.313178125,0,normal,No Drift,0,
2009-05-26,237.80624604166667,106.52809083333334,173.36314625,4911.6,64.44309979166667,18.422198958333333,0,normal,No Drift,0,
2009-05-27,238.497186875,106.61142270833334,173.84335145833333,4925.85,64.65383541666667,18.321523958333334,0,normal,No Drift,0,
2009-05-28,238.97973375,106.61512770833332,174.41192833333332,4940.31,64.56780541666667,18.423358333333333,0,normal,No Drift,0,
2009-05-29,238.02795166666667,106.63582583333331,175.258655625,5096.84,62.76929604166666,18.540380833333334,0,normal,No Drift,0,
2009-05-30,236.20719520833333,106.65938333333334,176.27632270833334,5406.74,59.9308725,18.55240020833333,0,normal,No Drift,0,
2009-05-31,235.940108125,106.65380145833332,176.22402104166667,5389.94,59.716087083333335,18.58457375,0,normal,No Drift,0,
2009-06-01,235.15061541666665,106.65366083333332,176.54428833333333,5469.32,58.60632708333333,18.517795,0,normal,No Drift,0,
2009-06-02,234.755854375,106.659099375,176.58909104166668,5497.96,58.166763333333336,18.373626458333334,0,normal,No Drift,0,
2009-06-03,234.194354375,106.65453604166666,176.370326875,5888.69,57.8240275,18.16174020833333,0,normal,No Drift,0,
2009-06-04,233.1512675,106.649651875,176.08765895833332,5509.13,57.06360854166667,17.978943333333333,0,normal,No Drift,0,
2009-06-05,232.04154,106.643135625,175.67638770833332,5521.14,56.36515229166667,17.878391458333333,0,normal,No Drift,0,
2009-06-06,239.60773096696903,106.54481563589776,174.3552284249702,3891.66,65.25250254199887,16.00355266186697,0,normal,No Drift,0,
2009-06-07,232.7633975,106.597534375,174.72301458333334,5264.7,58.040382916666665,17.0743475,0,normal,No Drift,0,
2009-06-08,230.08158979166663,106.621789375,174.247693125,5422.42,55.83389666666667,17.856997083333333,0,normal,No Drift,0,
2009-06-09,229.30858666666663,106.61395666666668,173.73583645833332,5357.49,55.57275020833333,17.744225625,0,normal,No Drift,0,
2009-06-10,228.358305625,106.608294375,173.36041291666666,5346.85,54.99789270833333,17.543658125,0,normal,No Drift,0,
2009-06-11,232.4276955898592,106.55512015103798,172.36002948632986,4218.09,60.06766610352936,16.47959436964735,0,normal,No Drift,0,
2009-06-12,227.55077416666663,106.58720895833332,172.63285916666666,4995.2,54.917915,16.813131875,0,normal,No Drift,0,
2009-06-13,231.045874051,106.53803266528,171.48835200970225,4132.22,59.55752204129778,16.193882316026667,0,normal,No Drift,0,
2009-06-14,228.4279845833333,106.55853083333334,170.87752083333334,4668.7,57.55046375,17.144128541666667,0,normal,No Drift,0,
2009-06-15,225.0993454166667,106.571980625,171.6208675,4994.99,53.47847791666667,16.916240208333335,0,normal,No Drift,0,
2009-06-16,221.73986041666663,106.60320604166668,172.49070229166668,5262.8,49.249158125,16.817279583333335,0,normal,No Drift,0,
2009-06-17,220.94228916666663,106.601504375,171.66549041666667,5081.09,49.27679875,16.59218875,0,normal,No Drift,0,
2009-06-18,220.4630577083333,106.59679020833332,171.588298125,5037.77,48.874759583333336,16.629428333333333,0,normal,No Drift,0,
